"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/06/07 00:00","26.00","1.00","1.00","2.00","417.00","0.024","0.049","29.51","73.64","252.18"
"2022/06/07 00:01","26.00","1.00","1.00","3.00","419.00","0.024","0.042","29.49","73.65","252.64"
"2022/06/07 00:02","26.00","1.00","1.00","2.00","417.00","0.024","0.048","29.52","73.67","252.16"
"2022/06/07 00:03","26.00","1.00","1.00","2.00","418.00","0.023","0.046","29.51","73.69","251.64"
"2022/06/07 00:04","26.00","1.00","1.00","2.00","418.00","0.023","0.046","29.51","73.71","251.15"
"2022/06/07 00:05","26.00","1.00","1.00","2.00","418.00","0.023","0.047","29.49","73.71","250.71"
"2022/06/07 00:06","26.00","1.00","1.00","3.00","417.00","0.023","0.043","29.49","73.73","250.41"
"2022/06/07 00:07","26.00","1.00","1.00","3.00","416.00","0.023","0.051","29.49","73.75","250.96"
"2022/06/07 00:08","26.00","1.00","1.00","2.00","416.00","0.024","0.043","29.49","73.81","250.87"
"2022/06/07 00:09","26.00","2.00","1.00","3.00","416.00","0.024","0.050","29.49","73.75","250.50"
"2022/06/07 00:10","26.00","1.00","1.00","3.00","416.00","0.023","0.047","29.48","73.82","251.07"
"2022/06/07 00:11","26.00","2.00","1.00","2.00","416.00","0.023","0.045","29.49","73.81","250.66"
"2022/06/07 00:12","26.00","1.00","1.00","2.00","419.00","0.023","0.048","29.48","73.81","250.24"
"2022/06/07 00:13","26.00","1.00","1.00","2.00","420.00","0.023","0.047","29.52","73.77","249.89"
"2022/06/07 00:14","26.00","1.00","1.00","2.00","420.00","0.022","0.046","29.52","73.82","249.57"
"2022/06/07 00:15","26.00","1.00","1.00","2.00","421.00","0.022","0.045","29.49","73.82","249.38"
"2022/06/07 00:16","26.00","1.00","1.00","2.00","422.00","0.022","0.044","29.49","73.82","249.16"
"2022/06/07 00:17","26.00","1.00","1.00","2.00","423.00","0.022","0.039","29.48","73.87","248.91"
"2022/06/07 00:18","26.00","1.00","1.00","2.00","422.00","0.022","0.041","29.47","73.91","248.67"
"2022/06/07 00:19","26.00","1.00","1.00","1.00","425.00","0.022","0.041","29.48","73.97","248.20"
"2022/06/07 00:20","26.00","1.00","1.00","1.00","422.00","0.022","0.044","29.47","73.91","247.05"
"2022/06/07 00:21","26.00","1.00","1.00","1.00","423.00","0.022","0.043","29.49","73.92","246.16"
"2022/06/07 00:22","26.00","1.00","1.00","2.00","426.00","0.023","0.044","29.47","73.96","245.60"
"2022/06/07 00:23","26.00","1.00","1.00","2.00","428.00","0.022","0.042","29.47","73.99","245.75"
"2022/06/07 00:24","26.00","0.00","1.00","2.00","429.00","0.022","0.041","29.47","73.92","245.97"
"2022/06/07 00:25","26.00","1.00","1.00","2.00","426.00","0.023","0.041","29.45","73.91","246.14"
"2022/06/07 00:26","26.00","1.00","1.00","2.00","428.00","0.022","0.042","29.45","73.91","246.26"
"2022/06/07 00:27","26.00","1.00","1.00","2.00","425.00","0.023","0.041","29.47","73.97","246.33"
"2022/06/07 00:28","26.00","1.00","1.00","2.00","424.00","0.023","0.045","29.47","73.97","246.33"
"2022/06/07 00:29","26.00","1.00","1.00","2.00","422.00","0.023","0.043","29.45","73.98","246.79"
"2022/06/07 00:30","26.00","1.00","1.00","2.00","421.00","0.023","0.042","29.44","73.97","246.63"
"2022/06/07 00:31","26.00","1.00","1.00","2.00","422.00","0.023","0.041","29.45","74.03","246.44"
"2022/06/07 00:32","26.00","1.00","1.00","2.00","421.00","0.023","0.040","29.45","74.04","246.29"
"2022/06/07 00:33","26.00","1.00","1.00","2.00","421.00","0.023","0.044","29.45","74.05","246.17"
"2022/06/07 00:34","26.00","1.00","1.00","2.00","421.00","0.023","0.045","29.44","74.12","246.00"
"2022/06/07 00:35","26.00","1.00","1.00","2.00","423.00","0.023","0.045","29.45","74.12","245.90"
"2022/06/07 00:36","26.00","1.00","1.00","2.00","422.00","0.023","0.043","29.43","74.12","245.77"
"2022/06/07 00:37","26.00","1.00","1.00","2.00","420.00","0.023","0.044","29.41","74.13","245.61"
"2022/06/07 00:38","26.00","0.00","1.00","1.00","421.00","0.023","0.047","29.41","74.15","245.27"
"2022/06/07 00:39","26.00","1.00","1.00","1.00","418.00","0.023","0.042","29.45","74.19","244.13"
"2022/06/07 00:40","26.00","1.00","1.00","1.00","416.00","0.023","0.047","29.43","74.19","243.15"
"2022/06/07 00:41","26.00","1.00","1.00","1.00","417.00","0.023","0.044","29.40","74.25","242.09"
"2022/06/07 00:42","25.00","1.00","1.00","1.00","415.00","0.023","0.042","29.43","74.21","241.07"
"2022/06/07 00:43","25.00","1.00","1.00","1.00","414.00","0.023","0.047","29.40","74.27","240.05"
"2022/06/07 00:44","26.00","1.00","1.00","1.00","416.00","0.023","0.041","29.43","74.23","239.18"
"2022/06/07 00:45","26.00","1.00","1.00","1.00","417.00","0.023","0.043","29.40","74.33","238.39"
"2022/06/07 00:46","26.00","2.00","1.00","1.00","418.00","0.023","0.043","29.41","74.32","237.82"
"2022/06/07 00:47","26.00","0.00","1.00","1.00","418.00","0.023","0.047","29.41","74.30","237.23"
"2022/06/07 00:48","26.00","1.00","1.00","2.00","418.00","0.023","0.042","29.41","74.40","237.33"
"2022/06/07 00:49","26.00","1.00","1.00","2.00","419.00","0.023","0.044","29.40","74.40","237.76"
"2022/06/07 00:50","26.00","1.00","1.00","2.00","419.00","0.023","0.047","29.38","74.40","238.13"
"2022/06/07 00:51","26.00","1.00","1.00","2.00","419.00","0.023","0.042","29.41","74.36","238.50"
"2022/06/07 00:52","26.00","1.00","1.00","2.00","420.00","0.024","0.041","29.41","74.42","238.77"
"2022/06/07 00:53","26.00","1.00","1.00","2.00","418.00","0.023","0.043","29.43","74.42","239.10"
"2022/06/07 00:54","26.00","1.00","1.00","2.00","418.00","0.023","0.044","29.40","74.41","239.31"
"2022/06/07 00:55","26.00","1.00","1.00","2.00","420.00","0.023","0.045","29.43","74.46","239.55"
"2022/06/07 00:56","26.00","1.00","1.00","2.00","421.00","0.023","0.041","29.43","74.47","239.80"
"2022/06/07 00:57","26.00","1.00","1.00","2.00","420.00","0.023","0.041","29.38","74.50","239.96"
"2022/06/07 00:58","26.00","1.00","1.00","2.00","419.00","0.023","0.042","29.40","74.54","240.15"
"2022/06/07 00:59","26.00","1.00","1.00","2.00","418.00","0.023","0.045","29.43","74.57","240.25"
"2022/06/07 01:00","26.00","1.00","1.00","2.00","419.00","0.023","0.043","29.38","74.59","240.30"
"2022/06/07 01:01","26.00","1.00","1.00","2.00","416.00","0.022","0.040","29.41","74.60","240.33"
"2022/06/07 01:02","26.00","1.00","1.00","2.00","416.00","0.023","0.039","29.40","74.69","240.27"
"2022/06/07 01:03","26.00","0.00","1.00","2.00","418.00","0.022","0.038","29.40","74.65","240.26"
"2022/06/07 01:04","26.00","1.00","1.00","2.00","420.00","0.022","0.043","29.40","74.65","240.31"
"2022/06/07 01:05","26.00","1.00","1.00","2.00","420.00","0.022","0.040","29.40","74.65","240.40"
"2022/06/07 01:06","26.00","1.00","1.00","2.00","420.00","0.021","0.036","29.38","74.70","240.44"
"2022/06/07 01:07","26.00","1.00","1.00","1.00","418.00","0.021","0.040","29.38","74.71","239.45"
"2022/06/07 01:08","26.00","1.00","1.00","1.00","419.00","0.021","0.035","29.38","74.76","238.51"
"2022/06/07 01:09","26.00","1.00","1.00","2.00","417.00","0.021","0.038","29.38","74.85","238.45"
"2022/06/07 01:10","26.00","1.00","1.00","2.00","417.00","0.021","0.038","29.37","74.78","238.51"
"2022/06/07 01:11","26.00","0.00","1.00","2.00","417.00","0.021","0.038","29.38","74.79","238.57"
"2022/06/07 01:12","26.00","1.00","1.00","2.00","418.00","0.021","0.040","29.38","74.79","238.62"
"2022/06/07 01:13","26.00","0.00","1.00","2.00","416.00","0.021","0.035","29.35","74.89","238.61"
"2022/06/07 01:14","25.00","1.00","1.00","2.00","414.00","0.021","0.036","29.35","74.91","238.54"
"2022/06/07 01:15","26.00","1.00","1.00","2.00","416.00","0.021","0.036","29.34","74.97","238.47"
"2022/06/07 01:16","25.00","1.00","1.00","2.00","415.00","0.020","0.034","29.35","74.99","238.36"
"2022/06/07 01:17","25.00","1.00","1.00","2.00","414.00","0.021","0.036","29.35","75.03","238.27"
"2022/06/07 01:18","26.00","1.00","1.00","2.00","416.00","0.021","0.034","29.34","75.02","238.16"
