"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/12/22 00:00","36.00","5.00","5.00","8.00","444.00","0.015","0.225","17.89","71.16","0.00"
"2022/12/22 00:01","36.00","5.00","5.00","7.00","443.00","0.015","0.230","17.87","71.16","0.00"
"2022/12/22 00:02","36.00","5.00","5.00","7.00","444.00","0.015","0.230","17.87","71.18","0.00"
"2022/12/22 00:03","36.00","4.00","5.00","7.00","444.00","0.015","0.227","17.87","71.12","0.00"
"2022/12/22 00:04","36.00","5.00","5.00","7.00","446.00","0.014","0.225","17.89","71.07","0.00"
"2022/12/22 00:05","35.00","5.00","5.00","9.00","444.00","0.015","0.224","17.86","71.19","0.00"
"2022/12/22 00:06","36.00","5.00","5.00","9.00","441.00","0.014","0.226","17.86","71.15","0.00"
"2022/12/22 00:07","35.00","5.00","5.00","8.00","441.00","0.015","0.224","17.84","71.14","0.00"
"2022/12/22 00:08","35.00","5.00","5.00","8.00","441.00","0.012","0.220","17.87","70.88","0.00"
"2022/12/22 00:09","34.00","6.00","5.00","8.00","443.00","0.015","0.213","17.84","71.10","0.00"
"2022/12/22 00:10","34.00","6.00","5.00","8.00","442.00","0.014","0.216","17.80","71.04","0.00"
"2022/12/22 00:11","34.00","5.00","5.00","7.00","440.00","0.015","0.215","17.84","71.12","0.00"
"2022/12/22 00:12","34.00","5.00","5.00","7.00","442.00","0.015","0.216","17.84","71.19","0.00"
"2022/12/22 00:13","35.00","5.00","5.00","9.00","443.00","0.015","0.219","17.83","71.14","0.00"
"2022/12/22 00:14","35.00","4.00","5.00","9.00","443.00","0.014","0.219","17.81","71.15","0.00"
"2022/12/22 00:15","34.00","5.00","5.00","8.00","442.00","0.013","0.213","17.81","71.03","0.00"
"2022/12/22 00:16","34.00","5.00","5.00","8.00","443.00","0.013","0.213","17.81","71.11","0.00"
"2022/12/22 00:17","33.00","6.00","5.00","7.00","443.00","0.014","0.210","17.80","71.08","0.00"
"2022/12/22 00:18","33.00","4.00","5.00","7.00","442.00","0.014","0.210","17.83","71.08","0.00"
"2022/12/22 00:19","33.00","4.00","5.00","7.00","441.00","0.015","0.212","17.79","71.06","0.00"
"2022/12/22 00:20","32.00","5.00","5.00","7.00","438.00","0.015","0.203","17.77","71.13","0.00"
"2022/12/22 00:21","33.00","4.00","5.00","7.00","438.00","0.015","0.209","17.77","71.19","0.00"
"2022/12/22 00:22","33.00","5.00","5.00","6.00","440.00","0.015","0.210","17.77","71.13","0.00"
"2022/12/22 00:23","33.00","5.00","5.00","10.00","439.00","0.015","0.212","17.79","71.20","0.00"
