"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/02/11 00:00","27.00","2.00","3.00","3.00","439.00","0.015","0.075","18.89","83.64","0.00"
"2022/02/11 00:01","27.00","2.00","3.00","3.00","439.00","0.015","0.077","18.87","83.63","0.00"
"2022/02/11 00:02","27.00","2.00","3.00","3.00","439.00","0.015","0.078","18.86","83.67","0.00"
"2022/02/11 00:03","27.00","2.00","3.00","3.00","439.00","0.014","0.072","18.86","83.60","0.00"
"2022/02/11 00:04","27.00","3.00","3.00","3.00","438.00","0.015","0.076","18.86","83.67","0.00"
"2022/02/11 00:05","27.00","2.00","3.00","4.00","438.00","0.015","0.080","18.87","83.68","0.00"
"2022/02/11 00:06","27.00","2.00","3.00","3.00","440.00","0.015","0.073","18.86","83.64","0.00"
"2022/02/11 00:07","27.00","3.00","3.00","4.00","440.00","0.015","0.073","18.86","83.69","0.00"
"2022/02/11 00:08","27.00","2.00","3.00","4.00","439.00","0.015","0.075","18.87","83.66","0.00"
"2022/02/11 00:09","27.00","2.00","3.00","4.00","434.00","0.015","0.074","18.87","83.65","0.00"
"2022/02/11 00:10","27.00","2.00","3.00","3.00","434.00","0.015","0.077","18.83","83.66","0.00"
"2022/02/11 00:11","27.00","3.00","3.00","4.00","433.00","0.015","0.075","18.83","83.70","0.00"
"2022/02/11 00:12","27.00","3.00","3.00","4.00","432.00","0.015","0.073","18.85","83.68","0.00"
"2022/02/11 00:13","27.00","2.00","3.00","4.00","432.00","0.015","0.076","18.86","83.77","0.00"
"2022/02/11 00:14","27.00","2.00","3.00","3.00","433.00","0.015","0.072","18.83","83.70","0.00"
"2022/02/11 00:15","27.00","2.00","3.00","4.00","433.00","0.015","0.076","18.86","83.72","0.00"
"2022/02/11 00:16","27.00","2.00","3.00","4.00","433.00","0.015","0.072","18.85","83.72","0.00"
