"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/03/03 00:00","82.00","23.00","28.00","33.00","441.00","0.017","0.122","21.88","73.63","322.89"
"2022/03/03 00:01","82.00","21.00","28.00","30.00","440.00","0.017","0.119","21.88","73.60","322.39"
"2022/03/03 00:02","82.00","21.00","28.00","30.00","438.00","0.017","0.118","21.88","73.63","320.00"
"2022/03/03 00:03","80.00","23.00","27.00","32.00","436.00","0.017","0.121","21.90","73.64","317.98"
"2022/03/03 00:04","82.00","22.00","28.00","32.00","435.00","0.017","0.116","21.88","73.64","318.19"
"2022/03/03 00:05","82.00","23.00","28.00","35.00","435.00","0.017","0.118","21.88","73.60","318.74"
"2022/03/03 00:06","82.00","21.00","28.00","30.00","433.00","0.017","0.117","21.84","73.61","318.57"
"2022/03/03 00:07","75.00","21.00","25.00","30.00","432.00","0.017","0.117","21.87","73.59","315.91"
"2022/03/03 00:08","80.00","24.00","27.00","30.00","433.00","0.017","0.119","21.88","73.62","313.87"
"2022/03/03 00:09","82.00","25.00","28.00","32.00","435.00","0.017","0.121","21.87","73.62","311.72"
"2022/03/03 00:10","82.00","22.00","28.00","30.00","435.00","0.017","0.118","21.83","73.60","310.18"
"2022/03/03 00:11","82.00","23.00","28.00","30.00","434.00","0.017","0.118","21.84","73.60","308.29"
"2022/03/03 00:12","82.00","22.00","28.00","32.00","433.00","0.017","0.116","21.83","73.63","307.73"
"2022/03/03 00:13","82.00","22.00","28.00","29.00","432.00","0.017","0.116","21.84","73.61","307.98"
"2022/03/03 00:14","82.00","21.00","28.00","29.00","434.00","0.017","0.117","21.87","73.64","305.71"
"2022/03/03 00:15","77.00","23.00","26.00","29.00","434.00","0.017","0.117","21.84","73.61","303.23"
"2022/03/03 00:16","75.00","22.00","25.00","29.00","436.00","0.017","0.119","21.84","73.62","301.67"
"2022/03/03 00:17","75.00","20.00","25.00","30.00","435.00","0.017","0.118","21.84","73.63","300.64"
"2022/03/03 00:18","75.00","21.00","25.00","30.00","434.00","0.017","0.118","21.88","73.67","299.34"
"2022/03/03 00:19","75.00","21.00","25.00","30.00","433.00","0.017","0.119","21.85","73.56","297.95"
"2022/03/03 00:20","80.00","21.00","27.00","30.00","433.00","0.017","0.115","21.84","73.54","296.85"
"2022/03/03 00:21","80.00","22.00","27.00","30.00","434.00","0.017","0.120","21.84","73.65","296.29"
"2022/03/03 00:22","80.00","20.00","27.00","30.00","437.00","0.017","0.119","21.84","73.62","296.57"
"2022/03/03 00:23","75.00","20.00","25.00","28.00","437.00","0.017","0.118","21.84","73.65","294.82"
"2022/03/03 00:24","75.00","22.00","25.00","29.00","435.00","0.019","0.121","21.84","73.60","293.27"
"2022/03/03 00:25","77.00","21.00","26.00","30.00","433.00","0.019","0.123","21.84","73.68","292.95"
"2022/03/03 00:26","77.00","20.00","26.00","30.00","432.00","0.018","0.121","21.84","73.60","292.61"
"2022/03/03 00:27","75.00","20.00","25.00","28.00","433.00","0.018","0.120","21.83","73.62","290.81"
"2022/03/03 00:28","75.00","22.00","25.00","29.00","432.00","0.018","0.120","21.83","73.67","288.84"
"2022/03/03 00:29","75.00","21.00","25.00","28.00","432.00","0.017","0.121","21.84","73.62","287.14"
"2022/03/03 00:30","75.00","20.00","25.00","30.00","436.00","0.017","0.120","21.83","73.66","286.53"
"2022/03/03 00:31","75.00","21.00","25.00","28.00","439.00","0.017","0.119","21.81","73.61","285.73"
"2022/03/03 00:32","72.00","20.00","24.00","26.00","441.00","0.017","0.120","21.81","73.66","283.39"
"2022/03/03 00:33","72.00","20.00","24.00","26.00","439.00","0.017","0.119","21.80","73.64","281.12"
"2022/03/03 00:34","72.00","19.00","24.00","27.00","437.00","0.017","0.118","21.80","73.59","278.31"
"2022/03/03 00:35","72.00","20.00","24.00","27.00","436.00","0.017","0.115","21.80","73.60","275.50"
"2022/03/03 00:36","72.00","20.00","24.00","27.00","435.00","0.017","0.119","21.78","73.58","273.77"
"2022/03/03 00:37","72.00","20.00","24.00","28.00","433.00","0.017","0.116","21.80","73.60","272.48"
"2022/03/03 00:38","75.00","20.00","25.00","28.00","433.00","0.017","0.116","21.81","73.62","271.96"
"2022/03/03 00:39","75.00","20.00","25.00","28.00","433.00","0.017","0.116","21.80","73.60","271.54"
"2022/03/03 00:40","75.00","19.00","25.00","27.00","433.00","0.017","0.119","21.81","73.57","270.83"
"2022/03/03 00:41","72.00","19.00","24.00","27.00","433.00","0.017","0.116","21.81","73.61","269.66"
"2022/03/03 00:42","72.00","21.00","24.00","28.00","435.00","0.017","0.117","21.80","73.56","269.36"
"2022/03/03 00:43","72.00","18.00","24.00","27.00","436.00","0.017","0.117","21.81","73.59","268.72"
"2022/03/03 00:44","72.00","21.00","24.00","27.00","435.00","0.017","0.115","21.78","73.60","268.27"
"2022/03/03 00:45","72.00","20.00","24.00","29.00","430.00","0.017","0.118","21.80","73.54","268.01"
"2022/03/03 00:46","72.00","20.00","24.00","28.00","431.00","0.018","0.120","21.78","73.55","268.51"
"2022/03/03 00:47","72.00","20.00","24.00","27.00","433.00","0.017","0.116","21.77","73.50","267.47"
"2022/03/03 00:48","72.00","20.00","24.00","28.00","433.00","0.017","0.115","21.78","73.49","266.62"
"2022/03/03 00:49","72.00","20.00","24.00","28.00","432.00","0.017","0.116","21.76","73.53","265.45"
"2022/03/03 00:50","72.00","19.00","24.00","27.00","433.00","0.017","0.119","21.78","73.54","264.55"
"2022/03/03 00:51","72.00","20.00","24.00","27.00","431.00","0.017","0.117","21.77","73.50","263.69"
"2022/03/03 00:52","72.00","20.00","24.00","27.00","433.00","0.018","0.115","21.76","73.57","263.05"
"2022/03/03 00:53","70.00","19.00","23.00","25.00","433.00","0.018","0.116","21.78","73.58","262.20"
"2022/03/03 00:54","70.00","20.00","23.00","26.00","435.00","0.018","0.118","21.77","73.46","260.13"
"2022/03/03 00:55","72.00","20.00","24.00","26.00","436.00","0.018","0.121","21.78","73.48","258.82"
"2022/03/03 00:56","72.00","20.00","24.00","26.00","434.00","0.017","0.115","21.80","73.51","257.64"
"2022/03/03 00:57","72.00","20.00","24.00","25.00","430.00","0.017","0.119","21.78","73.45","255.80"
"2022/03/03 00:58","70.00","18.00","23.00","24.00","425.00","0.017","0.117","21.78","73.44","254.33"
"2022/03/03 00:59","72.00","22.00","24.00","28.00","424.00","0.017","0.117","21.76","73.45","254.46"
"2022/03/03 01:00","72.00","20.00","24.00","28.00","422.00","0.018","0.114","21.76","73.47","255.65"
"2022/03/03 01:01","72.00","19.00","24.00","28.00","421.00","0.017","0.115","21.77","73.49","256.33"
"2022/03/03 01:02","72.00","19.00","24.00","27.00","423.00","0.018","0.119","21.76","73.45","256.15"
"2022/03/03 01:03","72.00","19.00","24.00","27.00","423.00","0.019","0.119","21.78","73.39","255.83"
"2022/03/03 01:04","70.00","19.00","23.00","24.00","425.00","0.019","0.118","21.77","73.41","254.39"
"2022/03/03 01:05","70.00","18.00","23.00","24.00","425.00","0.019","0.118","21.76","73.43","251.29"
"2022/03/03 01:06","70.00","19.00","23.00","26.00","427.00","0.018","0.117","21.76","73.48","249.88"
"2022/03/03 01:07","70.00","19.00","23.00","26.00","426.00","0.017","0.115","21.76","73.44","249.25"
"2022/03/03 01:08","70.00","18.00","23.00","26.00","424.00","0.017","0.117","21.74","73.49","248.60"
"2022/03/03 01:09","70.00","20.00","23.00","26.00","424.00","0.018","0.116","21.73","73.43","247.92"
"2022/03/03 01:10","70.00","19.00","23.00","25.00","426.00","0.017","0.116","21.77","73.48","246.83"
"2022/03/03 01:11","70.00","21.00","23.00","27.00","427.00","0.018","0.119","21.76","73.38","245.99"
"2022/03/03 01:12","70.00","20.00","23.00","28.00","426.00","0.019","0.122","21.77","73.41","246.90"
"2022/03/03 01:13","70.00","20.00","23.00","27.00","421.00","0.017","0.115","21.73","73.33","247.76"
"2022/03/03 01:14","70.00","21.00","23.00","29.00","422.00","0.017","0.116","21.74","73.38","249.63"
"2022/03/03 01:15","70.00","19.00","23.00","26.00","423.00","0.017","0.119","21.74","73.37","251.01"
"2022/03/03 01:16","67.00","18.00","22.00","25.00","425.00","0.017","0.115","21.76","73.36","249.80"
"2022/03/03 01:17","67.00","19.00","22.00","25.00","424.00","0.017","0.114","21.77","73.36","248.37"
"2022/03/03 01:18","67.00","18.00","22.00","26.00","425.00","0.017","0.116","21.74","73.33","247.81"
"2022/03/03 01:19","70.00","20.00","23.00","28.00","430.00","0.018","0.117","21.77","73.35","249.45"
"2022/03/03 01:20","70.00","19.00","23.00","25.00","428.00","0.019","0.118","21.77","73.26","250.00"
"2022/03/03 01:21","70.00","19.00","23.00","25.00","429.00","0.018","0.120","21.76","73.26","248.43"
"2022/03/03 01:22","70.00","18.00","23.00","25.00","427.00","0.018","0.113","21.74","73.25","246.97"
"2022/03/03 01:23","70.00","18.00","23.00","25.00","425.00","0.017","0.121","21.74","73.25","245.78"
"2022/03/03 01:24","70.00","17.00","23.00","26.00","423.00","0.017","0.118","21.74","73.25","245.41"
"2022/03/03 01:25","70.00","18.00","23.00","26.00","424.00","0.016","0.117","21.73","73.25","245.58"
"2022/03/03 01:26","70.00","19.00","23.00","25.00","425.00","0.017","0.114","21.73","73.22","246.09"
"2022/03/03 01:27","70.00","20.00","23.00","27.00","426.00","0.017","0.117","21.71","73.17","245.31"
"2022/03/03 01:28","70.00","19.00","23.00","27.00","427.00","0.016","0.113","21.71","73.19","246.10"
"2022/03/03 01:29","72.00","18.00","24.00","27.00","427.00","0.017","0.116","21.73","73.23","247.17"
"2022/03/03 01:30","72.00","20.00","24.00","27.00","428.00","0.017","0.112","21.73","73.20","247.27"
"2022/03/03 01:31","72.00","18.00","24.00","24.00","428.00","0.016","0.113","21.73","73.14","246.34"
"2022/03/03 01:32","72.00","19.00","24.00","24.00","427.00","0.016","0.114","21.74","73.16","244.05"
"2022/03/03 01:33","70.00","18.00","23.00","25.00","426.00","0.016","0.115","21.73","73.13","242.29"
"2022/03/03 01:34","70.00","19.00","23.00","25.00","422.00","0.016","0.114","21.74","73.15","241.58"
"2022/03/03 01:35","70.00","20.00","23.00","25.00","423.00","0.016","0.111","21.71","73.09","240.74"
"2022/03/03 01:36","70.00","20.00","23.00","28.00","420.00","0.017","0.109","21.71","73.10","240.60"
"2022/03/03 01:37","70.00","19.00","23.00","25.00","421.00","0.017","0.114","21.71","73.13","239.77"
"2022/03/03 01:38","70.00","20.00","23.00","26.00","421.00","0.016","0.116","21.73","73.06","239.70"
"2022/03/03 01:39","70.00","19.00","23.00","26.00","420.00","0.017","0.115","21.71","73.04","239.17"
"2022/03/03 01:40","70.00","19.00","23.00","25.00","419.00","0.016","0.114","21.71","73.05","238.15"
"2022/03/03 01:41","70.00","18.00","23.00","25.00","420.00","0.017","0.112","21.73","73.02","237.49"
"2022/03/03 01:42","70.00","18.00","23.00","25.00","423.00","0.016","0.109","21.71","73.03","237.38"
"2022/03/03 01:43","70.00","19.00","23.00","26.00","422.00","0.016","0.110","21.74","73.04","237.33"
"2022/03/03 01:44","70.00","18.00","23.00","25.00","420.00","0.016","0.112","21.71","72.95","238.14"
"2022/03/03 01:45","70.00","17.00","23.00","26.00","420.00","0.016","0.108","21.71","72.90","237.91"
"2022/03/03 01:46","70.00","19.00","23.00","27.00","418.00","0.016","0.110","21.73","72.91","238.67"
"2022/03/03 01:47","70.00","19.00","23.00","27.00","419.00","0.016","0.109","21.71","72.89","239.81"
"2022/03/03 01:48","70.00","22.00","23.00","28.00","423.00","0.016","0.109","21.71","72.95","241.11"
"2022/03/03 01:49","70.00","19.00","23.00","27.00","423.00","0.016","0.111","21.73","72.85","242.49"
"2022/03/03 01:50","70.00","19.00","23.00","26.00","422.00","0.016","0.110","21.70","72.88","242.39"
"2022/03/03 01:51","70.00","20.00","23.00","27.00","424.00","0.017","0.109","21.71","72.84","243.67"
"2022/03/03 01:52","70.00","18.00","23.00","26.00","425.00","0.016","0.110","21.73","72.80","244.19"
"2022/03/03 01:53","70.00","20.00","23.00","26.00","425.00","0.016","0.110","21.70","72.82","244.01"
"2022/03/03 01:54","70.00","19.00","23.00","27.00","426.00","0.016","0.107","21.71","72.75","245.16"
"2022/03/03 01:55","70.00","20.00","23.00","26.00","425.00","0.016","0.111","21.70","72.76","245.55"
"2022/03/03 01:56","70.00","18.00","23.00","26.00","425.00","0.017","0.107","21.69","72.76","245.22"
"2022/03/03 01:57","70.00","18.00","23.00","25.00","424.00","0.016","0.109","21.70","72.74","244.12"
"2022/03/03 01:58","70.00","20.00","23.00","28.00","426.00","0.016","0.107","21.69","72.72","244.47"
"2022/03/03 01:59","70.00","19.00","23.00","27.00","426.00","0.016","0.110","21.66","72.70","244.62"
"2022/03/03 02:00","72.00","20.00","24.00","28.00","427.00","0.016","0.110","21.70","72.68","246.16"
