"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/07/20 00:00","35.00","5.00","5.00","5.00","450.00","0.088","0.219","31.40","66.31","375.01"
"2022/07/20 00:01","34.00","5.00","5.00","5.00","451.00","0.088","0.213","31.37","66.26","374.63"
"2022/07/20 00:02","33.00","6.00","5.00","5.00","453.00","0.088","0.211","31.39","66.35","374.35"
"2022/07/20 00:03","35.00","5.00","5.00","5.00","451.00","0.087","0.223","31.37","66.30","374.11"
"2022/07/20 00:04","35.00","4.00","5.00","6.00","450.00","0.087","0.223","31.40","66.27","374.33"
"2022/07/20 00:05","34.00","5.00","5.00","6.00","451.00","0.087","0.216","31.42","66.33","374.99"
"2022/07/20 00:06","33.00","5.00","5.00","6.00","450.00","0.086","0.210","31.39","66.33","375.50"
"2022/07/20 00:07","34.00","5.00","5.00","6.00","450.00","0.086","0.214","31.39","66.33","376.05"
"2022/07/20 00:08","33.00","5.00","5.00","6.00","447.00","0.086","0.211","31.39","66.31","376.49"
"2022/07/20 00:09","34.00","6.00","5.00","6.00","444.00","0.086","0.216","31.40","66.36","376.80"
"2022/07/20 00:10","33.00","5.00","5.00","6.00","446.00","0.086","0.212","31.39","66.35","377.03"
"2022/07/20 00:11","35.00","4.00","5.00","6.00","446.00","0.086","0.220","31.40","66.40","377.35"
"2022/07/20 00:12","34.00","5.00","5.00","6.00","445.00","0.085","0.214","31.39","66.41","377.54"
"2022/07/20 00:13","33.00","5.00","5.00","5.00","445.00","0.085","0.211","31.37","66.36","376.79"
"2022/07/20 00:14","34.00","4.00","5.00","5.00","445.00","0.085","0.216","31.37","66.40","376.01"
"2022/07/20 00:15","34.00","5.00","5.00","5.00","444.00","0.085","0.214","31.39","66.41","375.36"
"2022/07/20 00:16","32.00","5.00","5.00","5.00","444.00","0.085","0.205","31.39","66.42","374.73"
"2022/07/20 00:17","34.00","4.00","5.00","5.00","445.00","0.085","0.213","31.39","66.40","374.16"
"2022/07/20 00:18","33.00","5.00","5.00","5.00","448.00","0.083","0.209","31.37","66.42","373.72"
"2022/07/20 00:19","33.00","5.00","5.00","5.00","447.00","0.084","0.211","31.37","66.42","373.42"
"2022/07/20 00:20","33.00","5.00","5.00","5.00","448.00","0.084","0.210","31.39","66.39","373.08"
"2022/07/20 00:21","33.00","5.00","5.00","5.00","445.00","0.085","0.207","31.37","66.40","372.73"
"2022/07/20 00:22","33.00","5.00","5.00","5.00","445.00","0.084","0.207","31.39","66.41","372.36"
"2022/07/20 00:23","34.00","4.00","5.00","5.00","444.00","0.083","0.214","31.39","66.39","371.96"
"2022/07/20 00:24","33.00","5.00","5.00","5.00","443.00","0.083","0.207","31.36","66.41","371.60"
"2022/07/20 00:25","33.00","4.00","5.00","5.00","440.00","0.084","0.206","31.36","66.41","371.21"
"2022/07/20 00:26","33.00","5.00","5.00","5.00","438.00","0.083","0.208","31.35","66.49","370.73"
"2022/07/20 00:27","33.00","5.00","5.00","5.00","439.00","0.083","0.211","31.39","66.47","370.34"
"2022/07/20 00:28","33.00","5.00","5.00","5.00","439.00","0.082","0.208","31.36","66.48","369.94"
"2022/07/20 00:29","33.00","5.00","5.00","5.00","440.00","0.083","0.209","31.35","66.51","369.60"
