"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/01/16 08:48","500.00","576.00","587.00","984.00","790.00","0.017","0.098","18.00","77.50","4671.60"
"2022/01/16 08:49","221.00","48.00","171.00","202.00","642.00","0.017","0.082","18.03","77.35","4629.04"
"2022/01/16 08:50","70.00","6.00","23.00","28.00","481.00","0.015","0.068","18.03","77.30","3201.90"
"2022/01/16 08:51","28.00","4.00","6.00","7.00","459.00","0.015","0.067","18.04","77.21","2370.27"
"2022/01/16 08:52","28.00","7.00","6.00","6.00","463.00","0.016","0.068","18.07","77.14","1879.87"
"2022/01/16 08:53","57.00","14.00","18.00","20.00","468.00","0.015","0.068","18.08","77.12","1560.88"
"2022/01/16 08:54","36.00","8.00","11.00","14.00","466.00","0.013","0.069","18.10","77.14","1369.04"
"2022/01/16 08:55","29.00","6.00","8.00","8.00","468.00","0.017","0.073","18.13","77.04","1190.47"
"2022/01/16 08:56","29.00","7.00","8.00","9.00","466.00","0.016","0.078","18.13","77.03","1053.11"
"2022/01/16 08:57","28.00","8.00","8.00","8.00","461.00","0.017","0.072","18.11","77.01","944.17"
"2022/01/16 08:58","142.00","119.00","52.00","53.00","469.00","0.017","0.084","18.10","77.29","861.00"
"2022/01/16 08:59","55.00","6.00","17.00","19.00","526.00","0.017","0.085","18.13","77.12","817.51"
"2022/01/16 09:00","31.00","6.00","9.00","9.00","500.00","0.021","0.092","18.10","77.05","740.69"
"2022/01/16 09:01","30.00","6.00","9.00","9.00","474.00","0.018","0.082","18.10","77.07","681.94"
"2022/01/16 09:02","30.00","7.00","9.00","9.00","469.00","0.023","0.102","18.11","77.05","617.55"
"2022/01/16 09:03","28.00","6.00","8.00","9.00","464.00","0.022","0.096","18.11","77.05","559.24"
"2022/01/16 09:04","29.00","5.00","7.00","8.00","465.00","0.024","0.105","18.11","77.07","506.44"
"2022/01/16 09:05","28.00","6.00","7.00","8.00","464.00","0.023","0.102","18.10","77.09","458.63"
"2022/01/16 09:06","28.00","6.00","7.00","7.00","462.00","0.023","0.098","18.10","77.05","415.32"
"2022/01/16 09:07","28.00","6.00","7.00","8.00","461.00","0.021","0.092","18.14","77.08","382.38"
"2022/01/16 09:08","28.00","6.00","7.00","8.00","461.00","0.020","0.095","18.11","77.00","346.28"
"2022/01/16 09:09","28.00","6.00","7.00","8.00","460.00","0.021","0.097","18.11","77.06","313.58"
"2022/01/16 09:10","28.00","5.00","7.00","8.00","462.00","0.021","0.096","18.11","77.02","283.97"
"2022/01/16 09:11","33.00","11.00","10.00","10.00","464.00","0.021","0.098","18.14","76.99","257.16"
"2022/01/16 09:12","29.00","5.00","8.00","8.00","466.00","0.021","0.095","18.13","76.98","232.88"
"2022/01/16 09:13","29.00","6.00","8.00","8.00","466.00","0.021","0.094","18.14","77.04","214.41"
"2022/01/16 09:14","29.00","6.00","8.00","9.00","466.00","0.023","0.101","18.16","77.00","194.17"
"2022/01/16 09:15","29.00","6.00","8.00","9.00","469.00","0.028","0.108","18.18","76.97","175.83"
"2022/01/16 09:16","29.00","7.00","8.00","9.00","471.00","0.024","0.114","18.17","76.94","159.23"
"2022/01/16 09:17","29.00","7.00","8.00","9.00","470.00","0.030","0.124","18.16","76.96","144.20"
"2022/01/16 09:18","29.00","7.00","8.00","9.00","469.00","0.037","0.129","18.20","76.98","130.58"
"2022/01/16 09:19","29.00","7.00","8.00","9.00","467.00","0.030","0.119","18.18","77.02","118.25"
"2022/01/16 09:20","28.00","6.00","8.00","9.00","464.00","0.030","0.122","18.17","77.00","108.87"
"2022/01/16 09:21","29.00","7.00","8.00","9.00","465.00","0.027","0.123","18.17","76.99","98.59"
"2022/01/16 09:22","29.00","8.00","8.00","9.00","468.00","0.028","0.139","18.18","77.04","89.29"
"2022/01/16 09:23","29.00","6.00","8.00","9.00","470.00","0.029","0.135","18.18","77.02","80.86"
"2022/01/16 09:24","29.00","7.00","8.00","9.00","472.00","0.029","0.133","18.21","77.02","73.22"
"2022/01/16 09:25","29.00","5.00","8.00","9.00","474.00","0.028","0.137","18.24","76.99","66.31"
"2022/01/16 09:26","29.00","5.00","7.00","8.00","474.00","0.029","0.138","18.24","76.95","61.05"
"2022/01/16 09:27","29.00","6.00","7.00","9.00","478.00","0.026","0.141","18.23","76.94","55.28"
