"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2023/02/12 00:00","36.00","7.00","11.00","12.00","432.00","0.008","0.055","20.30","82.05","37.74"
"2023/02/12 00:01","36.00","9.00","11.00","12.00","432.00","0.008","0.048","20.30","82.04","36.51"
"2023/02/12 00:02","36.00","8.00","11.00","12.00","430.00","0.008","0.051","20.28","82.04","35.41"
"2023/02/12 00:03","33.00","9.00","10.00","11.00","427.00","0.008","0.050","20.30","81.99","33.32"
"2023/02/12 00:04","33.00","9.00","10.00","11.00","430.00","0.008","0.055","20.28","82.06","31.40"
"2023/02/12 00:05","33.00","8.00","10.00","12.00","427.00","0.008","0.054","20.30","82.04","30.35"
"2023/02/12 00:06","33.00","9.00","10.00","12.00","426.00","0.008","0.051","20.32","82.01","29.82"
"2023/02/12 00:07","33.00","8.00","10.00","11.00","424.00","0.008","0.050","20.32","82.04","27.80"
"2023/02/12 00:08","33.00","7.00","10.00","14.00","423.00","0.008","0.054","20.30","82.05","27.16"
"2023/02/12 00:09","33.00","8.00","10.00","11.00","424.00","0.008","0.050","20.28","82.07","26.53"
"2023/02/12 00:10","33.00","7.00","10.00","11.00","423.00","0.008","0.049","20.30","82.07","25.10"
"2023/02/12 00:11","33.00","8.00","10.00","11.00","425.00","0.008","0.051","20.30","82.13","23.82"
"2023/02/12 00:12","33.00","9.00","10.00","12.00","424.00","0.008","0.044","20.30","82.12","22.84"
"2023/02/12 00:13","33.00","8.00","10.00","12.00","425.00","0.008","0.045","20.28","82.12","22.79"
"2023/02/12 00:14","33.00","9.00","10.00","11.00","426.00","0.008","0.046","20.28","82.18","21.77"
"2023/02/12 00:15","33.00","8.00","10.00","11.00","424.00","0.008","0.044","20.28","82.25","20.70"
"2023/02/12 00:16","33.00","7.00","10.00","11.00","426.00","0.008","0.046","20.27","82.22","19.86"
"2023/02/12 00:17","33.00","9.00","10.00","10.00","424.00","0.008","0.046","20.27","82.22","18.18"
"2023/02/12 00:18","33.00","8.00","10.00","11.00","425.00","0.008","0.049","20.27","82.27","18.11"
"2023/02/12 00:19","33.00","7.00","10.00","12.00","424.00","0.008","0.045","20.26","82.29","17.77"
"2023/02/12 00:20","33.00","9.00","10.00","12.00","423.00","0.008","0.046","20.23","82.29","17.91"
"2023/02/12 00:21","33.00","8.00","10.00","12.00","421.00","0.008","0.043","20.24","82.39","17.99"
"2023/02/12 00:22","33.00","8.00","10.00","12.00","422.00","0.008","0.046","20.22","82.35","18.03"
"2023/02/12 00:23","33.00","7.00","10.00","11.00","421.00","0.008","0.047","20.23","82.42","17.54"
"2023/02/12 00:24","33.00","8.00","10.00","11.00","420.00","0.008","0.040","20.22","82.49","16.54"
"2023/02/12 00:25","33.00","9.00","10.00","11.00","422.00","0.008","0.042","20.22","82.45","15.82"
"2023/02/12 00:26","33.00","7.00","10.00","10.00","422.00","0.008","0.046","20.22","82.56","14.54"
"2023/02/12 00:27","33.00","7.00","10.00","10.00","423.00","0.008","0.045","20.19","82.52","13.17"
"2023/02/12 00:28","33.00","8.00","10.00","10.00","427.00","0.008","0.042","20.19","82.59","11.92"
