"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/09/06 00:00","43.00","9.00","9.00","10.00","464.00","0.045","0.272","28.53","80.39","291.96"
"2022/09/06 00:01","44.00","10.00","9.00","10.00","464.00","0.046","0.276","28.53","80.36","292.30"
"2022/09/06 00:02","43.00","9.00","9.00","9.00","466.00","0.046","0.274","28.55","80.32","292.03"
"2022/09/06 00:03","44.00","8.00","9.00","9.00","468.00","0.046","0.275","28.53","80.36","291.44"
"2022/09/06 00:04","44.00","8.00","9.00","9.00","466.00","0.046","0.275","28.53","80.35","290.98"
"2022/09/06 00:05","44.00","8.00","9.00","9.00","466.00","0.046","0.279","28.53","80.38","290.51"
"2022/09/06 00:06","43.00","8.00","9.00","9.00","464.00","0.046","0.273","28.56","80.37","290.04"
"2022/09/06 00:07","44.00","8.00","9.00","9.00","463.00","0.046","0.279","28.55","80.36","289.53"
"2022/09/06 00:08","44.00","10.00","9.00","9.00","462.00","0.046","0.278","28.52","80.35","289.05"
"2022/09/06 00:09","45.00","9.00","9.00","9.00","461.00","0.046","0.281","28.55","80.34","288.58"
"2022/09/06 00:10","43.00","9.00","9.00","9.00","460.00","0.046","0.271","28.58","80.31","288.27"
"2022/09/06 00:11","43.00","8.00","9.00","9.00","463.00","0.046","0.274","28.55","80.34","287.95"
"2022/09/06 00:12","43.00","7.00","9.00","9.00","463.00","0.046","0.274","28.55","80.34","287.65"
"2022/09/06 00:13","44.00","9.00","9.00","9.00","465.00","0.046","0.277","28.53","80.36","287.40"
"2022/09/06 00:14","44.00","9.00","9.00","9.00","465.00","0.046","0.278","28.53","80.33","287.20"
"2022/09/06 00:15","44.00","8.00","9.00","9.00","462.00","0.046","0.275","28.58","80.34","287.02"
"2022/09/06 00:16","43.00","8.00","9.00","9.00","462.00","0.046","0.270","28.53","80.31","286.83"
"2022/09/06 00:17","44.00","9.00","9.00","9.00","465.00","0.046","0.280","28.55","80.32","286.72"
"2022/09/06 00:18","44.00","9.00","9.00","9.00","464.00","0.046","0.277","28.55","80.35","286.58"
"2022/09/06 00:19","44.00","8.00","9.00","9.00","460.00","0.046","0.276","28.55","80.31","286.36"
"2022/09/06 00:20","44.00","9.00","9.00","9.00","462.00","0.046","0.277","28.53","80.34","286.20"
"2022/09/06 00:21","44.00","7.00","9.00","9.00","458.00","0.046","0.279","28.53","80.36","285.96"
"2022/09/06 00:22","45.00","9.00","9.00","9.00","456.00","0.046","0.284","28.53","80.36","285.61"
"2022/09/06 00:23","44.00","8.00","9.00","9.00","458.00","0.046","0.277","28.52","80.31","285.37"
"2022/09/06 00:24","44.00","8.00","9.00","9.00","457.00","0.046","0.275","28.53","80.34","285.09"
"2022/09/06 00:25","43.00","8.00","9.00","9.00","461.00","0.046","0.271","28.53","80.34","284.97"
"2022/09/06 00:26","44.00","9.00","9.00","9.00","463.00","0.046","0.276","28.55","80.35","284.93"
"2022/09/06 00:27","43.00","8.00","9.00","9.00","464.00","0.046","0.273","28.55","80.35","284.94"
"2022/09/06 00:28","44.00","9.00","9.00","9.00","463.00","0.046","0.275","28.53","80.31","284.92"
"2022/09/06 00:29","44.00","8.00","9.00","10.00","462.00","0.046","0.277","28.53","80.34","285.71"
"2022/09/06 00:30","45.00","8.00","9.00","9.00","460.00","0.046","0.282","28.51","80.30","285.70"
"2022/09/06 00:31","44.00","7.00","9.00","9.00","462.00","0.046","0.280","28.53","80.33","285.50"
"2022/09/06 00:32","44.00","8.00","9.00","9.00","466.00","0.046","0.279","28.55","80.30","285.49"
"2022/09/06 00:33","44.00","9.00","9.00","9.00","467.00","0.046","0.275","28.55","80.32","285.55"
"2022/09/06 00:34","44.00","7.00","9.00","9.00","468.00","0.046","0.280","28.53","80.31","285.56"
"2022/09/06 00:35","43.00","8.00","9.00","9.00","469.00","0.046","0.274","28.53","80.34","285.62"
"2022/09/06 00:36","44.00","9.00","9.00","9.00","467.00","0.046","0.278","28.55","80.34","285.67"
"2022/09/06 00:37","43.00","9.00","9.00","9.00","468.00","0.046","0.272","28.52","80.34","285.70"
