"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2023/02/02 00:00","42.00","7.00","7.00","9.00","470.00","0.014","0.263","16.89","76.15","0.00"
"2023/02/02 00:01","41.00","6.00","7.00","9.00","471.00","0.014","0.262","16.87","76.18","0.00"
"2023/02/02 00:02","41.00","5.00","7.00","8.00","469.00","0.015","0.261","16.89","76.17","0.00"
"2023/02/02 00:03","41.00","6.00","7.00","8.00","469.00","0.015","0.260","16.87","76.20","0.00"
"2023/02/02 00:04","42.00","5.00","7.00","9.00","469.00","0.014","0.264","16.89","76.22","0.00"
"2023/02/02 00:05","41.00","5.00","7.00","9.00","472.00","0.014","0.259","16.87","76.19","0.00"
"2023/02/02 00:06","41.00","6.00","7.00","9.00","473.00","0.014","0.259","16.89","76.20","0.00"
"2023/02/02 00:07","40.00","5.00","7.00","9.00","473.00","0.015","0.254","16.87","76.25","0.00"
"2023/02/02 00:08","41.00","6.00","7.00","9.00","472.00","0.014","0.256","16.90","76.26","0.00"
"2023/02/02 00:09","41.00","6.00","7.00","10.00","472.00","0.015","0.258","16.86","76.27","0.00"
"2023/02/02 00:10","41.00","6.00","7.00","10.00","472.00","0.015","0.257","16.86","76.32","0.00"
"2023/02/02 00:11","41.00","6.00","7.00","10.00","471.00","0.015","0.257","16.86","76.32","0.00"
"2023/02/02 00:12","41.00","6.00","7.00","10.00","469.00","0.015","0.260","16.84","76.36","0.00"
"2023/02/02 00:13","41.00","6.00","7.00","9.00","466.00","0.014","0.259","16.87","76.33","0.00"
"2023/02/02 00:14","39.00","6.00","7.00","10.00","468.00","0.015","0.249","16.84","76.37","0.00"
"2023/02/02 00:15","40.00","6.00","7.00","11.00","468.00","0.014","0.251","16.84","76.46","0.00"
"2023/02/02 00:16","40.00","6.00","7.00","9.00","470.00","0.014","0.255","16.84","76.41","0.00"
"2023/02/02 00:17","40.00","6.00","7.00","10.00","471.00","0.015","0.250","16.80","76.49","0.00"
"2023/02/02 00:18","40.00","7.00","7.00","10.00","470.00","0.015","0.250","16.80","76.48","0.00"
"2023/02/02 00:19","41.00","7.00","7.00","10.00","470.00","0.014","0.256","16.82","76.59","0.00"
"2023/02/02 00:20","40.00","7.00","7.00","11.00","470.00","0.015","0.253","16.80","76.69","0.00"
"2023/02/02 00:21","40.00","7.00","7.00","11.00","469.00","0.014","0.254","16.83","76.66","0.00"
"2023/02/02 00:22","40.00","6.00","7.00","10.00","468.00","0.015","0.251","16.80","76.73","0.00"
"2023/02/02 00:23","39.00","7.00","7.00","9.00","465.00","0.015","0.247","16.80","76.83","0.00"
"2023/02/02 00:24","40.00","7.00","7.00","12.00","463.00","0.014","0.255","16.79","76.82","0.00"
"2023/02/02 00:25","40.00","6.00","7.00","10.00","464.00","0.015","0.253","16.80","76.84","0.00"
"2023/02/02 00:26","41.00","6.00","7.00","9.00","465.00","0.014","0.257","16.77","76.82","0.00"
"2023/02/02 00:27","40.00","7.00","7.00","10.00","467.00","0.014","0.251","16.76","76.83","0.00"
"2023/02/02 00:28","40.00","7.00","7.00","10.00","467.00","0.015","0.254","16.80","76.85","0.00"
"2023/02/02 00:29","41.00","7.00","7.00","11.00","469.00","0.014","0.261","16.79","76.93","0.00"
"2023/02/02 00:30","41.00","6.00","8.00","10.00","470.00","0.015","0.260","16.77","76.95","0.00"
"2023/02/02 00:31","41.00","7.00","8.00","10.00","470.00","0.014","0.260","16.77","77.02","0.00"
"2023/02/02 00:32","40.00","6.00","8.00","9.00","474.00","0.014","0.253","16.76","77.00","0.00"
"2023/02/02 00:33","40.00","7.00","8.00","9.00","477.00","0.014","0.254","16.76","76.97","0.00"
"2023/02/02 00:34","41.00","7.00","8.00","10.00","476.00","0.014","0.256","16.77","77.00","0.00"
"2023/02/02 00:35","41.00","7.00","8.00","11.00","477.00","0.014","0.260","16.79","77.01","0.00"
"2023/02/02 00:36","41.00","8.00","8.00","11.00","474.00","0.015","0.259","16.79","77.11","0.00"
"2023/02/02 00:37","41.00","8.00","8.00","11.00","474.00","0.015","0.257","16.76","77.14","0.00"
"2023/02/02 00:38","41.00","7.00","8.00","11.00","473.00","0.014","0.258","16.79","77.18","0.00"
"2023/02/02 00:39","42.00","6.00","8.00","10.00","474.00","0.015","0.265","16.74","77.18","0.00"
"2023/02/02 00:40","41.00","7.00","8.00","10.00","474.00","0.014","0.257","16.76","77.19","0.00"
"2023/02/02 00:41","41.00","8.00","8.00","11.00","474.00","0.014","0.261","16.77","77.22","0.00"
"2023/02/02 00:42","41.00","7.00","8.00","10.00","475.00","0.014","0.262","16.79","77.20","0.00"
"2023/02/02 00:43","41.00","8.00","8.00","11.00","475.00","0.014","0.259","16.76","77.21","0.00"
"2023/02/02 00:44","41.00","7.00","8.00","11.00","476.00","0.014","0.259","16.77","77.23","0.00"
"2023/02/02 00:45","42.00","7.00","8.00","10.00","472.00","0.015","0.265","16.77","77.24","0.00"
"2023/02/02 00:46","43.00","8.00","8.00","11.00","474.00","0.015","0.273","16.74","77.25","0.00"
"2023/02/02 00:47","43.00","7.00","8.00","10.00","475.00","0.015","0.271","16.73","77.29","0.00"
"2023/02/02 00:48","43.00","7.00","9.00","10.00","475.00","0.015","0.273","16.74","77.30","0.00"
"2023/02/02 00:49","43.00","8.00","9.00","12.00","478.00","0.014","0.273","16.72","77.34","0.00"
"2023/02/02 00:50","43.00","8.00","9.00","12.00","480.00","0.014","0.269","16.70","77.34","0.00"
"2023/02/02 00:51","42.00","6.00","9.00","10.00","479.00","0.014","0.266","16.72","77.29","0.00"
"2023/02/02 00:52","43.00","7.00","9.00","11.00","478.00","0.015","0.272","16.73","77.44","0.00"
"2023/02/02 00:53","44.00","7.00","9.00","11.00","479.00","0.015","0.278","16.70","77.47","0.00"
"2023/02/02 00:54","43.00","8.00","9.00","11.00","480.00","0.015","0.269","16.69","77.47","0.00"
"2023/02/02 00:55","43.00","8.00","9.00","11.00","482.00","0.015","0.274","16.69","77.54","0.00"
"2023/02/02 00:56","43.00","9.00","9.00","11.00","481.00","0.015","0.273","16.69","77.56","0.00"
"2023/02/02 00:57","44.00","8.00","9.00","11.00","477.00","0.015","0.276","16.69","77.63","0.00"
"2023/02/02 00:58","44.00","7.00","9.00","11.00","476.00","0.015","0.278","16.69","77.63","0.00"
"2023/02/02 00:59","43.00","8.00","9.00","12.00","481.00","0.015","0.274","16.73","77.61","0.00"
"2023/02/02 01:00","44.00","7.00","9.00","12.00","481.00","0.014","0.275","16.72","77.60","0.00"
"2023/02/02 01:01","44.00","6.00","9.00","11.00","482.00","0.014","0.276","16.73","77.66","0.00"
"2023/02/02 01:02","44.00","7.00","9.00","11.00","481.00","0.015","0.277","16.72","77.66","0.00"
"2023/02/02 01:03","45.00","7.00","9.00","12.00","481.00","0.015","0.281","16.72","77.69","0.00"
"2023/02/02 01:04","44.00","7.00","9.00","14.00","481.00","0.015","0.279","16.72","77.70","0.00"
"2023/02/02 01:05","45.00","8.00","9.00","11.00","481.00","0.014","0.281","16.72","77.65","0.00"
"2023/02/02 01:06","45.00","7.00","9.00","11.00","483.00","0.015","0.284","16.76","77.66","0.00"
