"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/12/01 00:00","25.00","0.00","1.00","1.00","404.00","0.008","0.020","22.91","70.75","20.25"
"2022/12/01 00:01","25.00","0.00","1.00","1.00","404.00","0.009","0.020","22.93","70.79","19.99"
"2022/12/01 00:02","25.00","0.00","1.00","1.00","405.00","0.008","0.020","22.96","70.81","19.82"
"2022/12/01 00:03","25.00","0.00","1.00","1.00","405.00","0.008","0.020","22.93","70.81","19.66"
"2022/12/01 00:04","25.00","0.00","1.00","1.00","406.00","0.008","0.020","22.94","70.81","19.51"
"2022/12/01 00:05","25.00","0.00","1.00","1.00","405.00","0.009","0.020","22.94","70.80","19.39"
"2022/12/01 00:06","25.00","0.00","1.00","1.00","405.00","0.008","0.020","22.93","70.81","19.25"
"2022/12/01 00:07","25.00","1.00","1.00","1.00","405.00","0.009","0.020","22.89","70.87","19.08"
"2022/12/01 00:08","25.00","0.00","1.00","1.00","407.00","0.009","0.020","22.91","70.78","18.97"
"2022/12/01 00:09","25.00","0.00","1.00","1.00","407.00","0.008","0.020","22.93","70.85","18.92"
"2022/12/01 00:10","25.00","0.00","1.00","1.00","409.00","0.009","0.020","22.91","70.83","18.85"
"2022/12/01 00:11","25.00","1.00","1.00","1.00","409.00","0.009","0.020","22.89","70.87","18.85"
"2022/12/01 00:12","25.00","0.00","1.00","1.00","411.00","0.008","0.020","22.89","70.92","18.77"
"2022/12/01 00:13","25.00","0.00","1.00","1.00","412.00","0.008","0.020","22.90","70.90","18.74"
"2022/12/01 00:14","25.00","0.00","1.00","1.00","411.00","0.009","0.020","22.90","70.87","18.70"
"2022/12/01 00:15","25.00","0.00","1.00","1.00","411.00","0.009","0.020","22.86","70.95","18.65"
"2022/12/01 00:16","25.00","0.00","1.00","1.00","409.00","0.008","0.020","22.87","70.98","18.51"
"2022/12/01 00:17","25.00","0.00","1.00","1.00","409.00","0.008","0.020","22.90","70.97","18.34"
