"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/08/24 00:00","24.00","0.00","1.00","1.00","396.00","0.016","0.035","32.63","61.42","366.50"
"2022/08/24 00:01","24.00","1.00","1.00","1.00","399.00","0.016","0.036","32.59","61.44","366.49"
"2022/08/24 00:02","25.00","0.00","1.00","1.00","403.00","0.017","0.037","32.61","61.35","366.60"
"2022/08/24 00:03","25.00","0.00","1.00","1.00","403.00","0.017","0.037","32.62","61.36","366.75"
"2022/08/24 00:04","25.00","0.00","1.00","1.00","404.00","0.017","0.040","32.61","61.31","366.86"
"2022/08/24 00:05","25.00","0.00","1.00","1.00","403.00","0.017","0.035","32.62","61.33","367.04"
"2022/08/24 00:06","25.00","0.00","1.00","1.00","404.00","0.017","0.040","32.59","61.30","367.11"
"2022/08/24 00:07","25.00","0.00","1.00","1.00","404.00","0.016","0.034","32.62","61.27","367.26"
"2022/08/24 00:08","25.00","1.00","1.00","1.00","405.00","0.016","0.034","32.61","61.27","367.34"
"2022/08/24 00:09","25.00","0.00","1.00","1.00","405.00","0.016","0.036","32.59","61.24","367.46"
"2022/08/24 00:10","25.00","0.00","1.00","1.00","405.00","0.016","0.035","32.56","61.25","367.48"
"2022/08/24 00:11","25.00","0.00","1.00","1.00","402.00","0.017","0.036","32.59","61.31","367.48"
"2022/08/24 00:12","24.00","0.00","1.00","1.00","399.00","0.017","0.036","32.58","61.24","367.41"
"2022/08/24 00:13","24.00","0.00","1.00","1.00","399.00","0.017","0.036","32.58","61.23","367.28"
"2022/08/24 00:14","24.00","0.00","1.00","1.00","398.00","0.017","0.032","32.56","61.33","367.17"
"2022/08/24 00:15","24.00","0.00","1.00","1.00","399.00","0.016","0.032","32.58","61.25","367.07"
"2022/08/24 00:16","25.00","0.00","1.00","1.00","400.00","0.017","0.036","32.58","61.23","367.01"
"2022/08/24 00:17","25.00","0.00","1.00","1.00","401.00","0.016","0.036","32.56","61.19","366.95"
"2022/08/24 00:18","25.00","1.00","1.00","1.00","402.00","0.017","0.033","32.56","61.19","366.89"
"2022/08/24 00:19","25.00","1.00","1.00","1.00","401.00","0.017","0.034","32.56","61.18","366.85"
"2022/08/24 00:20","25.00","0.00","1.00","1.00","404.00","0.016","0.037","32.55","61.20","366.86"
"2022/08/24 00:21","25.00","0.00","1.00","1.00","404.00","0.016","0.034","32.56","61.13","366.90"
"2022/08/24 00:22","25.00","0.00","1.00","1.00","405.00","0.016","0.037","32.53","61.11","366.92"
"2022/08/24 00:23","25.00","0.00","1.00","1.00","407.00","0.017","0.037","32.56","61.10","367.02"
"2022/08/24 00:24","25.00","0.00","1.00","1.00","404.00","0.017","0.036","32.59","61.14","367.09"
"2022/08/24 00:25","25.00","1.00","1.00","1.00","402.00","0.017","0.038","32.53","61.16","367.10"
"2022/08/24 00:26","25.00","1.00","1.00","1.00","400.00","0.017","0.037","32.56","61.11","367.05"
"2022/08/24 00:27","25.00","0.00","1.00","1.00","401.00","0.017","0.036","32.58","61.10","367.01"
"2022/08/24 00:28","25.00","1.00","1.00","1.00","403.00","0.017","0.036","32.58","61.03","367.03"
"2022/08/24 00:29","25.00","0.00","1.00","1.00","401.00","0.017","0.039","32.59","61.01","367.10"
"2022/08/24 00:30","25.00","1.00","1.00","1.00","400.00","0.017","0.041","32.59","61.05","367.14"
"2022/08/24 00:31","25.00","1.00","1.00","1.00","400.00","0.016","0.038","32.61","61.03","367.15"
"2022/08/24 00:32","25.00","1.00","1.00","1.00","401.00","0.016","0.037","32.56","61.00","367.15"
"2022/08/24 00:33","25.00","0.00","1.00","1.00","402.00","0.016","0.035","32.58","60.95","367.17"
"2022/08/24 00:34","25.00","0.00","1.00","1.00","401.00","0.017","0.040","32.59","60.96","367.22"
"2022/08/24 00:35","24.00","0.00","1.00","1.00","399.00","0.016","0.036","32.58","60.96","367.21"
"2022/08/24 00:36","24.00","1.00","1.00","1.00","399.00","0.017","0.036","32.59","60.91","367.19"
"2022/08/24 00:37","24.00","0.00","1.00","1.00","399.00","0.016","0.037","32.59","60.91","367.18"
"2022/08/24 00:38","24.00","1.00","1.00","1.00","399.00","0.016","0.036","32.55","60.85","367.10"
"2022/08/24 00:39","25.00","1.00","1.00","1.00","400.00","0.017","0.033","32.58","60.93","367.07"
"2022/08/24 00:40","25.00","0.00","1.00","1.00","403.00","0.016","0.036","32.56","60.85","367.12"
"2022/08/24 00:41","25.00","1.00","1.00","1.00","402.00","0.017","0.037","32.56","60.84","367.16"
"2022/08/24 00:42","25.00","0.00","1.00","1.00","403.00","0.017","0.037","32.55","60.89","367.15"
"2022/08/24 00:43","25.00","0.00","1.00","1.00","401.00","0.016","0.040","32.55","60.89","367.12"
"2022/08/24 00:44","25.00","1.00","1.00","1.00","402.00","0.016","0.037","32.55","60.84","367.08"
"2022/08/24 00:45","25.00","1.00","1.00","1.00","400.00","0.018","0.035","32.55","60.82","367.06"
"2022/08/24 00:46","25.00","1.00","1.00","1.00","400.00","0.016","0.038","32.52","60.81","366.99"
"2022/08/24 00:47","25.00","1.00","1.00","1.00","401.00","0.017","0.041","32.55","60.85","367.01"
"2022/08/24 00:48","25.00","1.00","1.00","1.00","401.00","0.016","0.038","32.56","60.80","367.02"
"2022/08/24 00:49","24.00","0.00","1.00","1.00","398.00","0.016","0.036","32.56","60.79","367.00"
"2022/08/24 00:50","24.00","0.00","1.00","1.00","398.00","0.017","0.037","32.56","60.73","366.96"
"2022/08/24 00:51","24.00","1.00","1.00","1.00","397.00","0.016","0.032","32.55","60.68","366.92"
"2022/08/24 00:52","25.00","0.00","1.00","1.00","400.00","0.017","0.037","32.58","60.74","366.96"
"2022/08/24 00:53","25.00","0.00","1.00","1.00","401.00","0.016","0.038","32.58","60.66","367.02"
"2022/08/24 00:54","25.00","0.00","1.00","1.00","402.00","0.016","0.038","32.56","60.58","367.12"
"2022/08/24 00:55","25.00","1.00","1.00","1.00","403.00","0.016","0.031","32.58","60.61","367.21"
"2022/08/24 00:56","25.00","1.00","1.00","1.00","405.00","0.016","0.036","32.56","60.57","367.34"
"2022/08/24 00:57","25.00","0.00","1.00","1.00","404.00","0.017","0.035","32.55","60.62","367.45"
"2022/08/24 00:58","25.00","0.00","1.00","1.00","405.00","0.016","0.037","32.56","60.55","367.53"
"2022/08/24 00:59","25.00","0.00","1.00","1.00","402.00","0.017","0.035","32.59","60.56","367.65"
"2022/08/24 01:00","25.00","2.00","1.00","1.00","401.00","0.017","0.037","32.56","60.49","367.71"
"2022/08/24 01:01","25.00","0.00","1.00","1.00","401.00","0.016","0.037","32.52","60.47","367.79"
"2022/08/24 01:02","25.00","0.00","1.00","1.00","402.00","0.017","0.036","32.58","60.46","367.81"
"2022/08/24 01:03","25.00","1.00","1.00","1.00","403.00","0.015","0.036","32.56","60.42","367.95"
"2022/08/24 01:04","25.00","0.00","1.00","1.00","402.00","0.016","0.038","32.56","60.45","368.06"
"2022/08/24 01:05","25.00","1.00","1.00","1.00","401.00","0.017","0.037","32.58","60.41","368.16"
"2022/08/24 01:06","25.00","1.00","1.00","1.00","401.00","0.017","0.040","32.56","60.43","368.17"
"2022/08/24 01:07","25.00","1.00","1.00","1.00","400.00","0.017","0.036","32.58","60.40","368.20"
"2022/08/24 01:08","25.00","1.00","1.00","1.00","403.00","0.016","0.037","32.56","60.37","368.27"
"2022/08/24 01:09","25.00","1.00","1.00","1.00","404.00","0.016","0.037","32.55","60.35","368.36"
"2022/08/24 01:10","25.00","1.00","1.00","1.00","405.00","0.016","0.035","32.53","60.33","368.42"
"2022/08/24 01:11","25.00","0.00","1.00","1.00","405.00","0.017","0.037","32.53","60.37","368.54"
"2022/08/24 01:12","25.00","0.00","1.00","1.00","406.00","0.017","0.039","32.55","60.35","368.60"
"2022/08/24 01:13","25.00","1.00","1.00","1.00","406.00","0.016","0.039","32.53","60.29","368.68"
"2022/08/24 01:14","25.00","0.00","1.00","1.00","402.00","0.017","0.036","32.53","60.37","368.67"
"2022/08/24 01:15","25.00","1.00","1.00","1.00","403.00","0.017","0.038","32.52","60.33","368.60"
"2022/08/24 01:16","25.00","0.00","1.00","1.00","404.00","0.017","0.039","32.52","60.32","368.53"
"2022/08/24 01:17","25.00","0.00","1.00","1.00","404.00","0.016","0.038","32.52","60.37","368.51"
"2022/08/24 01:18","25.00","0.00","1.00","1.00","402.00","0.016","0.036","32.55","60.30","368.48"
"2022/08/24 01:19","25.00","1.00","1.00","1.00","401.00","0.017","0.039","32.55","60.30","368.44"
"2022/08/24 01:20","25.00","0.00","1.00","1.00","400.00","0.016","0.038","32.53","60.22","368.40"
"2022/08/24 01:21","25.00","1.00","1.00","1.00","402.00","0.016","0.037","32.56","60.19","368.39"
"2022/08/24 01:22","25.00","0.00","1.00","1.00","402.00","0.016","0.035","32.56","60.20","368.43"
"2022/08/24 01:23","24.00","0.00","1.00","1.00","399.00","0.015","0.037","32.56","60.17","368.38"
"2022/08/24 01:24","24.00","0.00","1.00","1.00","398.00","0.016","0.036","32.55","60.14","368.33"
"2022/08/24 01:25","24.00","1.00","1.00","1.00","399.00","0.016","0.038","32.56","60.15","368.26"
"2022/08/24 01:26","24.00","1.00","1.00","1.00","399.00","0.017","0.037","32.55","60.14","368.21"
"2022/08/24 01:27","24.00","0.00","1.00","1.00","398.00","0.017","0.040","32.55","60.17","368.15"
"2022/08/24 01:28","25.00","0.00","1.00","1.00","400.00","0.017","0.038","32.55","60.08","368.13"
