"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2022/05/29 00:00","72.00","3.00","3.00","6.00","479.00","0.030","0.425","24.89","94.83","92.64"
"2022/05/29 00:01","68.00","4.00","3.00","6.00","478.00","0.031","0.405","24.87","94.86","93.04"
"2022/05/29 00:02","71.00","3.00","3.00","7.00","478.00","0.032","0.418","24.89","94.85","93.52"
"2022/05/29 00:03","72.00","4.00","3.00","8.00","480.00","0.032","0.423","24.90","94.79","95.75"
"2022/05/29 00:04","65.00","2.00","3.00","7.00","480.00","0.032","0.387","24.90","94.88","97.58"
"2022/05/29 00:05","67.00","3.00","3.00","6.00","477.00","0.030","0.397","24.90","94.93","97.68"
"2022/05/29 00:06","69.00","3.00","3.00","6.00","474.00","0.032","0.409","24.90","94.87","97.54"
"2022/05/29 00:07","68.00","3.00","3.00","5.00","472.00","0.032","0.405","24.90","94.87","96.32"
"2022/05/29 00:08","69.00","3.00","3.00","5.00","471.00","0.032","0.407","24.87","94.93","95.36"
"2022/05/29 00:09","70.00","3.00","3.00","6.00","474.00","0.032","0.412","24.90","94.92","95.06"
"2022/05/29 00:10","69.00","3.00","3.00","5.00","473.00","0.031","0.411","24.89","94.89","94.57"
"2022/05/29 00:11","70.00","3.00","3.00","6.00","474.00","0.031","0.412","24.89","94.92","94.31"
"2022/05/29 00:12","69.00","3.00","3.00","7.00","474.00","0.031","0.408","24.87","94.91","95.25"
"2022/05/29 00:13","70.00","4.00","3.00","6.00","475.00","0.031","0.413","24.87","94.92","95.59"
"2022/05/29 00:14","70.00","4.00","3.00","6.00","475.00","0.031","0.413","24.87","94.97","95.58"
"2022/05/29 00:15","72.00","3.00","3.00","7.00","476.00","0.032","0.423","24.92","94.89","95.78"
"2022/05/29 00:16","72.00","3.00","3.00","7.00","475.00","0.031","0.425","24.89","94.89","96.82"
"2022/05/29 00:17","73.00","4.00","3.00","7.00","478.00","0.032","0.428","24.86","94.91","97.75"
"2022/05/29 00:18","71.00","3.00","3.00","7.00","476.00","0.031","0.420","24.89","94.92","98.56"
"2022/05/29 00:19","73.00","3.00","3.00","7.00","475.00","0.032","0.428","24.89","94.98","99.23"
"2022/05/29 00:20","74.00","3.00","3.00","9.00","477.00","0.031","0.435","24.87","94.95","101.73"
"2022/05/29 00:21","75.00","4.00","3.00","7.00","471.00","0.031","0.436","24.89","94.93","103.01"
"2022/05/29 00:22","78.00","4.00","3.00","6.00","471.00","0.032","0.452","24.89","94.92","102.16"
"2022/05/29 00:23","76.00","4.00","3.00","6.00","472.00","0.032","0.443","24.86","94.91","101.43"
"2022/05/29 00:24","80.00","3.00","3.00","8.00","471.00","0.032","0.464","24.89","94.85","102.28"
"2022/05/29 00:25","78.00","3.00","3.00","7.00","473.00","0.032","0.452","24.90","94.85","103.53"
"2022/05/29 00:26","81.00","3.00","3.00","9.00","476.00","0.035","0.466","24.89","94.92","105.78"
"2022/05/29 00:27","80.00","3.00","3.00","7.00","476.00","0.032","0.462","24.87","94.90","106.18"
"2022/05/29 00:28","82.00","3.00","3.00","7.00","476.00","0.032","0.471","24.89","94.82","106.26"
"2022/05/29 00:29","81.00","4.00","4.00","8.00","478.00","0.032","0.469","24.89","94.85","107.36"
"2022/05/29 00:30","83.00","3.00","4.00","8.00","480.00","0.032","0.476","24.90","94.79","108.44"
"2022/05/29 00:31","81.00","3.00","4.00","7.00","477.00","0.033","0.469","24.90","94.76","109.72"
"2022/05/29 00:32","81.00","3.00","4.00","7.00","476.00","0.033","0.468","24.90","94.83","109.47"
"2022/05/29 00:33","84.00","4.00","4.00","6.00","476.00","0.033","0.483","24.89","94.83","108.77"
"2022/05/29 00:34","85.00","3.00","4.00","8.00","477.00","0.032","0.486","24.89","94.77","108.45"
"2022/05/29 00:35","82.00","3.00","4.00","7.00","479.00","0.032","0.471","24.89","94.82","108.35"
"2022/05/29 00:36","83.00","3.00","4.00","7.00","480.00","0.033","0.477","24.87","94.86","108.26"
"2022/05/29 00:37","86.00","3.00","4.00","9.00","480.00","0.035","0.495","24.90","94.79","109.11"
"2022/05/29 00:38","83.00","4.00","4.00","7.00","479.00","0.033","0.480","24.92","94.79","110.04"
"2022/05/29 00:39","83.00","4.00","4.00","8.00","474.00","0.033","0.476","24.90","94.79","110.46"
"2022/05/29 00:40","83.00","4.00","4.00","8.00","473.00","0.032","0.478","24.89","94.79","110.97"
"2022/05/29 00:41","83.00","3.00","4.00","7.00","476.00","0.033","0.476","24.89","94.80","111.35"
"2022/05/29 00:42","83.00","3.00","4.00","7.00","476.00","0.033","0.479","24.85","94.80","110.90"
"2022/05/29 00:43","81.00","4.00","4.00","8.00","477.00","0.032","0.470","24.87","94.83","111.55"
"2022/05/29 00:44","82.00","3.00","4.00","7.00","479.00","0.033","0.473","24.87","94.82","111.84"
"2022/05/29 00:45","81.00","3.00","4.00","8.00","477.00","0.032","0.467","24.87","94.86","111.74"
"2022/05/29 00:46","81.00","4.00","4.00","9.00","477.00","0.032","0.467","24.89","94.85","113.07"
"2022/05/29 00:47","77.00","3.00","4.00","8.00","474.00","0.031","0.448","24.89","94.88","114.30"
"2022/05/29 00:48","73.00","4.00","4.00","8.00","473.00","0.030","0.428","24.89","94.91","114.50"
"2022/05/29 00:49","74.00","3.00","4.00","7.00","472.00","0.031","0.434","24.89","94.93","113.63"
"2022/05/29 00:50","78.00","4.00","4.00","7.00","472.00","0.032","0.453","24.89","94.91","112.70"
"2022/05/29 00:51","77.00","3.00","4.00","10.00","474.00","0.032","0.446","24.90","94.94","114.91"
"2022/05/29 00:52","76.00","3.00","4.00","8.00","471.00","0.032","0.443","24.89","94.91","115.66"
"2022/05/29 00:53","77.00","3.00","4.00","8.00","473.00","0.032","0.448","24.87","94.92","115.64"
"2022/05/29 00:54","72.00","3.00","4.00","7.00","474.00","0.030","0.424","24.90","95.03","115.48"
"2022/05/29 00:55","73.00","4.00","4.00","7.00","475.00","0.033","0.430","24.87","95.01","114.58"
"2022/05/29 00:56","75.00","4.00","4.00","7.00","473.00","0.033","0.438","24.86","94.86","114.04"
"2022/05/29 00:57","71.00","4.00","4.00","7.00","474.00","0.033","0.419","24.86","94.96","113.25"
"2022/05/29 00:58","71.00","4.00","4.00","8.00","473.00","0.030","0.421","24.87","94.98","113.42"
"2022/05/29 00:59","67.00","3.00","4.00","8.00","472.00","0.030","0.398","24.89","94.99","113.62"
"2022/05/29 01:00","68.00","4.00","4.00","7.00","471.00","0.030","0.404","24.87","95.05","114.07"
"2022/05/29 01:01","64.00","4.00","4.00","7.00","471.00","0.029","0.385","24.86","95.06","113.15"
"2022/05/29 01:02","69.00","3.00","4.00","7.00","472.00","0.030","0.411","24.86","95.06","112.29"
"2022/05/29 01:03","69.00","3.00","4.00","6.00","476.00","0.030","0.410","24.85","95.06","111.41"
"2022/05/29 01:04","67.00","3.00","4.00","7.00","477.00","0.030","0.398","24.85","95.11","110.21"
"2022/05/29 01:05","67.00","3.00","4.00","7.00","478.00","0.030","0.401","24.85","95.18","109.81"
"2022/05/29 01:06","64.00","3.00","4.00","7.00","477.00","0.030","0.384","24.85","95.15","109.39"
"2022/05/29 01:07","65.00","4.00","4.00","8.00","478.00","0.031","0.391","24.87","95.12","109.89"
"2022/05/29 01:08","69.00","3.00","4.00","8.00","477.00","0.032","0.410","24.86","95.16","110.72"
"2022/05/29 01:09","72.00","4.00","4.00","8.00","475.00","0.032","0.422","24.86","95.14","111.16"
"2022/05/29 01:10","70.00","3.00","4.00","8.00","473.00","0.030","0.413","24.86","95.20","111.47"
"2022/05/29 01:11","71.00","4.00","4.00","8.00","475.00","0.031","0.418","24.86","95.21","111.74"
"2022/05/29 01:12","68.00","4.00","4.00","7.00","478.00","0.030","0.403","24.86","95.24","111.28"
"2022/05/29 01:13","69.00","3.00","4.00","8.00","478.00","0.030","0.407","24.87","95.15","111.42"
"2022/05/29 01:14","67.00","4.00","4.00","8.00","476.00","0.029","0.401","24.85","95.19","111.84"
"2022/05/29 01:15","67.00","3.00","4.00","7.00","475.00","0.029","0.398","24.86","95.16","111.80"
"2022/05/29 01:16","68.00","4.00","4.00","6.00","477.00","0.029","0.406","24.86","95.14","110.52"
"2022/05/29 01:17","70.00","3.00","4.00","6.00","479.00","0.030","0.413","24.86","95.09","109.30"
"2022/05/29 01:18","67.00","3.00","4.00","6.00","480.00","0.029","0.400","24.85","95.15","108.01"
"2022/05/29 01:19","67.00","3.00","4.00","6.00","478.00","0.029","0.398","24.86","95.19","106.80"
"2022/05/29 01:20","68.00","4.00","4.00","7.00","477.00","0.030","0.402","24.86","95.16","106.51"
"2022/05/29 01:21","71.00","3.00","4.00","8.00","474.00","0.030","0.421","24.86","95.06","107.25"
"2022/05/29 01:22","74.00","3.00","4.00","7.00","475.00","0.030","0.434","24.86","95.04","107.74"
"2022/05/29 01:23","69.00","4.00","4.00","7.00","476.00","0.030","0.407","24.90","95.04","107.60"
"2022/05/29 01:24","65.00","3.00","4.00","7.00","475.00","0.029","0.390","24.86","95.10","106.93"
"2022/05/29 01:25","62.00","3.00","4.00","8.00","475.00","0.029","0.376","24.87","95.02","107.31"
"2022/05/29 01:26","61.00","4.00","4.00","9.00","476.00","0.029","0.367","24.85","95.11","108.96"
"2022/05/29 01:27","60.00","5.00","4.00","8.00","477.00","0.028","0.362","24.86","95.16","109.78"
"2022/05/29 01:28","62.00","3.00","4.00","7.00","480.00","0.029","0.372","24.86","95.11","110.25"
"2022/05/29 01:29","65.00","3.00","4.00","7.00","479.00","0.029","0.387","24.86","95.18","109.70"
"2022/05/29 01:30","64.00","4.00","4.00","6.00","478.00","0.029","0.386","24.86","95.11","108.56"
"2022/05/29 01:31","59.00","3.00","4.00","7.00","477.00","0.028","0.360","24.85","95.16","107.43"
"2022/05/29 01:32","56.00","4.00","4.00","8.00","477.00","0.028","0.346","24.86","95.18","107.94"
"2022/05/29 01:33","55.00","4.00","4.00","9.00","475.00","0.027","0.341","24.87","95.22","108.84"
"2022/05/29 01:34","57.00","4.00","4.00","8.00","474.00","0.029","0.348","24.86","95.16","110.11"
"2022/05/29 01:35","51.00","4.00","4.00","8.00","472.00","0.029","0.320","24.83","95.19","110.14"
"2022/05/29 01:36","51.00","4.00","4.00","8.00","471.00","0.028","0.317","24.85","95.29","110.43"
"2022/05/29 01:37","50.00","3.00","4.00","8.00","473.00","0.028","0.312","24.83","95.31","111.38"
"2022/05/29 01:38","52.00","4.00","4.00","6.00","474.00","0.029","0.326","24.85","95.32","110.43"
"2022/05/29 01:39","49.00","4.00","4.00","6.00","473.00","0.026","0.309","24.86","95.29","108.78"
"2022/05/29 01:40","52.00","4.00","4.00","6.00","475.00","0.027","0.324","24.85","95.32","107.61"
"2022/05/29 01:41","53.00","4.00","4.00","7.00","476.00","0.028","0.331","24.86","95.30","107.15"
"2022/05/29 01:42","55.00","4.00","4.00","6.00","477.00","0.027","0.337","24.86","95.28","106.14"
"2022/05/29 01:43","50.00","3.00","4.00","6.00","475.00","0.027","0.314","24.87","95.34","105.00"
"2022/05/29 01:44","48.00","4.00","4.00","7.00","474.00","0.026","0.304","24.86","95.33","104.92"
"2022/05/29 01:45","50.00","3.00","4.00","6.00","475.00","0.027","0.315","24.87","95.35","104.34"
"2022/05/29 01:46","51.00","3.00","4.00","8.00","476.00","0.027","0.317","24.89","95.23","104.91"
"2022/05/29 01:47","52.00","4.00","4.00","8.00","473.00","0.027","0.325","24.86","95.19","105.90"
"2022/05/29 01:48","56.00","3.00","4.00","8.00","471.00","0.028","0.346","24.89","95.18","105.59"
"2022/05/29 01:49","57.00","3.00","4.00","6.00","470.00","0.028","0.348","24.89","95.18","105.31"
"2022/05/29 01:50","55.00","3.00","4.00","7.00","469.00","0.028","0.341","24.89","95.21","105.00"
"2022/05/29 01:51","55.00","3.00","4.00","7.00","471.00","0.028","0.341","24.85","95.20","104.84"
"2022/05/29 01:52","52.00","4.00","4.00","7.00","470.00","0.027","0.322","24.87","95.26","104.72"
"2022/05/29 01:53","51.00","4.00","4.00","8.00","471.00","0.027","0.321","24.86","95.20","105.13"
"2022/05/29 01:54","54.00","3.00","4.00","7.00","471.00","0.027","0.335","24.87","95.22","104.69"
"2022/05/29 01:55","51.00","3.00","4.00","7.00","471.00","0.028","0.317","24.89","95.12","104.65"
"2022/05/29 01:56","55.00","3.00","4.00","7.00","469.00","0.028","0.339","24.90","95.16","104.54"
"2022/05/29 01:57","56.00","4.00","4.00","6.00","470.00","0.029","0.346","24.86","95.16","104.76"
"2022/05/29 01:58","55.00","3.00","4.00","6.00","471.00","0.028","0.339","24.86","95.14","103.66"
"2022/05/29 01:59","56.00","4.00","4.00","6.00","472.00","0.029","0.344","24.87","95.20","102.71"
"2022/05/29 02:00","51.00","4.00","4.00","6.00","472.00","0.027","0.321","24.87","95.21","101.82"
"2022/05/29 02:01","47.00","4.00","4.00","7.00","471.00","0.025","0.296","24.87","95.19","101.63"
"2022/05/29 02:02","46.00","4.00","4.00","6.00","471.00","0.027","0.289","24.86","95.16","102.14"
"2022/05/29 02:03","47.00","3.00","4.00","8.00","473.00","0.027","0.296","24.85","95.18","102.12"
"2022/05/29 02:04","54.00","2.00","4.00","7.00","471.00","0.029","0.332","24.86","95.14","102.74"
"2022/05/29 02:05","55.00","3.00","4.00","7.00","467.00","0.028","0.338","24.86","95.16","102.75"
"2022/05/29 02:06","53.00","4.00","4.00","7.00","465.00","0.028","0.329","24.85","95.15","102.01"
"2022/05/29 02:07","50.00","4.00","4.00","8.00","464.00","0.028","0.314","24.86","95.16","102.45"
"2022/05/29 02:08","45.00","3.00","4.00","6.00","464.00","0.026","0.287","24.85","95.19","102.63"
"2022/05/29 02:09","46.00","3.00","4.00","6.00","464.00","0.026","0.291","24.82","95.23","101.48"
"2022/05/29 02:10","49.00","3.00","4.00","6.00","462.00","0.027","0.311","24.86","95.20","100.43"
"2022/05/29 02:11","51.00","3.00","4.00","6.00","463.00","0.028","0.318","24.86","95.16","99.77"
"2022/05/29 02:12","52.00","3.00","4.00","7.00","464.00","0.028","0.324","24.86","95.14","99.25"
"2022/05/29 02:13","49.00","4.00","4.00","6.00","465.00","0.028","0.311","24.86","95.16","98.60"
"2022/05/29 02:14","50.00","4.00","4.00","7.00","465.00","0.028","0.313","24.86","95.14","98.20"
"2022/05/29 02:15","46.00","3.00","4.00","6.00","465.00","0.026","0.292","24.86","95.07","98.65"
"2022/05/29 02:16","45.00","3.00","4.00","6.00","467.00","0.027","0.287","24.82","95.17","97.90"
"2022/05/29 02:17","45.00","3.00","4.00","6.00","469.00","0.028","0.285","24.82","95.21","97.24"
"2022/05/29 02:18","49.00","4.00","4.00","6.00","468.00","0.028","0.309","24.83","95.18","96.62"
"2022/05/29 02:19","49.00","3.00","4.00","7.00","470.00","0.028","0.309","24.85","95.14","97.30"
"2022/05/29 02:20","51.00","3.00","4.00","7.00","470.00","0.028","0.318","24.85","95.15","97.70"
"2022/05/29 02:21","45.00","4.00","4.00","6.00","473.00","0.026","0.282","24.83","95.23","97.56"
"2022/05/29 02:22","43.00","3.00","4.00","6.00","473.00","0.026","0.270","24.82","95.17","97.58"
"2022/05/29 02:23","44.00","3.00","4.00","7.00","474.00","0.026","0.275","24.82","95.22","97.81"
"2022/05/29 02:24","44.00","4.00","4.00","6.00","474.00","0.027","0.278","24.83","95.23","97.86"
