"DateTime","IAQ Index
室內空氣指數","PM1超細懸浮微粒","PM2.5細懸浮微粒","PM10懸浮顆粒","CO2二氧化碳","CH2O甲醛","TVOC揮發物質","TEMP溫度","HUMD濕度","Fungi黴菌指數"
,"","μg/m³","μg/m³","μg/m³","ppm","ppm","ppm","℃","%",""
"2023/01/21 00:00","26.00","5.00","8.00","19.00","409.00","0.010","0.030","17.75","76.05","7.16"
"2023/01/21 00:01","26.00","5.00","8.00","17.00","411.00","0.010","0.030","17.73","76.06","6.99"
"2023/01/21 00:02","26.00","5.00","8.00","17.00","411.00","0.010","0.029","17.72","76.04","6.67"
"2023/01/21 00:03","26.00","6.00","8.00","16.00","410.00","0.010","0.028","17.73","76.06","6.06"
"2023/01/21 00:04","26.00","5.00","8.00","14.00","407.00","0.010","0.030","17.70","76.07","5.64"
"2023/01/21 00:05","26.00","5.00","8.00","16.00","405.00","0.010","0.030","17.75","76.07","5.26"
"2023/01/21 00:06","26.00","6.00","8.00","17.00","407.00","0.010","0.028","17.72","76.08","4.84"
"2023/01/21 00:07","26.00","5.00","8.00","16.00","406.00","0.010","0.028","17.70","76.15","4.53"
"2023/01/21 00:08","26.00","5.00","8.00","17.00","405.00","0.010","0.028","17.70","76.09","4.22"
"2023/01/21 00:09","26.00","6.00","8.00","20.00","402.00","0.010","0.030","17.69","76.21","5.00"
"2023/01/21 00:10","26.00","4.00","8.00","14.00","402.00","0.010","0.028","17.66","76.15","5.44"
"2023/01/21 00:11","26.00","4.00","8.00","15.00","402.00","0.010","0.030","17.68","76.16","4.93"
"2023/01/21 00:12","26.00","5.00","8.00","17.00","404.00","0.010","0.027","17.68","76.20","4.54"
"2023/01/21 00:13","26.00","6.00","8.00","18.00","405.00","0.010","0.029","17.66","76.24","4.70"
"2023/01/21 00:14","26.00","4.00","8.00","16.00","404.00","0.010","0.032","17.66","76.20","4.68"
"2023/01/21 00:15","26.00","5.00","8.00","19.00","404.00","0.010","0.026","17.66","76.22","5.91"
"2023/01/21 00:16","26.00","5.00","8.00","17.00","403.00","0.010","0.030","17.68","76.24","5.43"
"2023/01/21 00:17","26.00","5.00","8.00","16.00","404.00","0.010","0.029","17.65","76.28","4.92"
"2023/01/21 00:18","26.00","6.00","8.00","18.00","401.00","0.010","0.029","17.65","76.29","4.63"
"2023/01/21 00:19","26.00","5.00","8.00","17.00","402.00","0.010","0.027","17.65","76.28","4.34"
"2023/01/21 00:20","26.00","5.00","8.00","16.00","402.00","0.010","0.028","17.63","76.36","4.32"
"2023/01/21 00:21","26.00","5.00","8.00","15.00","402.00","0.010","0.030","17.63","76.36","4.48"
"2023/01/21 00:22","26.00","5.00","8.00","18.00","401.00","0.010","0.025","17.62","76.34","4.42"
"2023/01/21 00:23","26.00","6.00","8.00","16.00","403.00","0.010","0.026","17.68","76.38","4.28"
"2023/01/21 00:24","26.00","5.00","8.00","15.00","403.00","0.010","0.027","17.63","76.36","3.87"
"2023/01/21 00:25","30.00","5.00","9.00","20.00","406.00","0.010","0.029","17.63","76.36","4.50"
"2023/01/21 00:26","30.00","5.00","9.00","19.00","409.00","0.010","0.031","17.60","76.39","5.08"
"2023/01/21 00:27","30.00","5.00","9.00","18.00","408.00","0.010","0.029","17.63","76.36","7.27"
"2023/01/21 00:28","30.00","5.00","9.00","18.00","407.00","0.010","0.028","17.60","76.43","6.75"
"2023/01/21 00:29","26.00","5.00","8.00","15.00","407.00","0.010","0.027","17.60","76.42","6.19"
"2023/01/21 00:30","30.00","6.00","9.00","17.00","410.00","0.010","0.028","17.60","76.44","6.53"
"2023/01/21 00:31","30.00","6.00","9.00","16.00","411.00","0.010","0.027","17.63","76.45","6.10"
"2023/01/21 00:32","30.00","6.00","9.00","15.00","409.00","0.010","0.028","17.60","76.48","5.52"
"2023/01/21 00:33","30.00","7.00","9.00","19.00","410.00","0.010","0.025","17.59","76.47","5.61"
"2023/01/21 00:34","30.00","5.00","9.00","20.00","410.00","0.010","0.029","17.60","76.48","6.12"
"2023/01/21 00:35","26.00","6.00","8.00","18.00","408.00","0.010","0.026","17.60","76.51","5.68"
"2023/01/21 00:36","26.00","6.00","8.00","16.00","407.00","0.010","0.028","17.59","76.51","5.15"
"2023/01/21 00:37","26.00","4.00","8.00","16.00","407.00","0.010","0.029","17.62","76.50","4.66"
"2023/01/21 00:38","26.00","5.00","8.00","19.00","406.00","0.010","0.026","17.59","76.53","4.75"
"2023/01/21 00:39","30.00","7.00","9.00","22.00","404.00","0.010","0.028","17.62","76.62","5.76"
"2023/01/21 00:40","30.00","5.00","9.00","15.00","402.00","0.010","0.026","17.59","76.51","6.79"
"2023/01/21 00:41","30.00","6.00","9.00","14.00","400.00","0.010","0.028","17.62","76.54","6.15"
"2023/01/21 00:42","30.00","5.00","9.00","18.00","402.00","0.010","0.027","17.60","76.60","5.81"
"2023/01/21 00:43","30.00","5.00","9.00","16.00","401.00","0.010","0.029","17.62","76.58","5.35"
"2023/01/21 00:44","26.00","5.00","8.00","16.00","400.00","0.010","0.024","17.62","76.62","4.92"
"2023/01/21 00:45","26.00","5.00","8.00","18.00","401.00","0.010","0.027","17.60","76.56","4.52"
"2023/01/21 00:46","26.00","6.00","8.00","18.00","399.00","0.010","0.023","17.60","76.63","4.74"
"2023/01/21 00:47","26.00","5.00","8.00","15.00","398.00","0.010","0.025","17.62","76.63","4.31"
"2023/01/21 00:48","26.00","5.00","8.00","16.00","397.00","0.010","0.027","17.60","76.66","3.91"
"2023/01/21 00:49","26.00","6.00","8.00","20.00","399.00","0.010","0.026","17.59","76.73","4.33"
"2023/01/21 00:50","26.00","5.00","8.00","17.00","400.00","0.010","0.027","17.59","76.66","4.16"
"2023/01/21 00:51","26.00","5.00","8.00","18.00","400.00","0.010","0.027","17.56","76.67","3.99"
"2023/01/21 00:52","26.00","6.00","8.00","16.00","401.00","0.010","0.029","17.59","76.73","4.80"
"2023/01/21 00:53","26.00","6.00","8.00","17.00","401.00","0.010","0.025","17.58","76.71","4.35"
"2023/01/21 00:54","26.00","4.00","8.00","18.00","403.00","0.010","0.025","17.60","76.76","4.10"
"2023/01/21 00:55","26.00","5.00","8.00","16.00","406.00","0.010","0.029","17.58","76.71","4.22"
"2023/01/21 00:56","26.00","4.00","8.00","17.00","405.00","0.010","0.038","17.60","76.66","3.82"
"2023/01/21 00:57","26.00","5.00","8.00","18.00","406.00","0.010","0.034","17.59","76.74","3.90"
"2023/01/21 00:58","26.00","6.00","8.00","21.00","406.00","0.010","0.035","17.56","76.78","4.17"
"2023/01/21 00:59","26.00","5.00","8.00","18.00","403.00","0.010","0.034","17.58","76.80","4.17"
"2023/01/21 01:00","26.00","5.00","8.00","16.00","404.00","0.010","0.033","17.56","76.82","3.77"
"2023/01/21 01:01","26.00","6.00","8.00","18.00","406.00","0.010","0.029","17.58","76.82","4.09"
"2023/01/21 01:02","26.00","5.00","8.00","18.00","406.00","0.010","0.030","17.58","76.82","3.78"
"2023/01/21 01:03","26.00","5.00","8.00","17.00","406.00","0.010","0.030","17.55","76.80","3.76"
"2023/01/21 01:04","26.00","5.00","8.00","18.00","407.00","0.010","0.027","17.59","76.80","3.65"
"2023/01/21 01:05","26.00","6.00","8.00","18.00","407.00","0.010","0.027","17.56","76.85","3.88"
